Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
TREASURE AT TAMPINES,"1,510,000",914.94,"1,650",Aug-24,TAMPINES LANE,Resale,Strata,85,"17,765",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
DERBYSHIRE HEIGHTS,"2,240,000","1,323.97","1,692",Aug-24,DERBYSHIRE ROAD,Resale,Strata,123,"18,211",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
PARC OASIS,"1,310,000","1,076.4","1,217",Aug-24,JURONG EAST AVENUE 1,Resale,Strata,100,"13,100",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"2,120,000","1,237.86","1,713",Aug-24,TAMPINES LANE,Resale,Strata,115,"18,435",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
PARC OASIS,"1,568,000","1,227.1","1,278",Aug-24,JURONG EAST AVENUE 1,Resale,Strata,114,"13,754",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,01 to 05
A TREASURE TROVE,"1,250,000",775.01,"1,613",Aug-24,PUNGGOL WALK,Resale,Strata,72,"17,361",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
KINGSFORD WATERBAY,"1,150,000",850.36,"1,352",Aug-24,UPPER SERANGOON VIEW,Resale,Strata,79,"14,557",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
D'LEEDON,"3,160,000","1,550.02","2,039",Aug-24,LEEDON HEIGHTS,Resale,Strata,144,"21,944",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,21 to 25
PARC ESTA,"1,388,000",635.08,"2,186",Aug-24,SIMS AVENUE,Resale,Strata,59,"23,525",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
PARC ESTA,"1,050,000",452.09,"2,323",Aug-24,SIMS AVENUE,Resale,Strata,42,"25,000",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"1,180,000",581.26,"2,030",Aug-24,MEYAPPA CHETTIAR ROAD,Resale,Strata,54,"21,852",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
PARC RIVIERA,"1,500,000",904.18,"1,659",Aug-24,WEST COAST VALE,Resale,Strata,84,"17,857",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,31 to 35
SEAHILL,"830,000",505.91,"1,641",Aug-24,WEST COAST CRESCENT,Resale,Strata,47,"17,660",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,06 to 10
REGENT PARK,"1,580,000","1,130.22","1,398",Aug-24,JALAN LEMPENG,Resale,Strata,105,"15,048",-,Condominium,1,99 yrs lease commencing from 1993,05,Outside Central Region,06 to 10
THE BAYSHORE,"1,720,000","1,237.86","1,389",Aug-24,BAYSHORE ROAD,Resale,Strata,115,"14,957",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,26 to 30
MEADOWLODGE,"1,970,000","1,345.5","1,464",Aug-24,CHUN TIN ROAD,Resale,Strata,125,"15,760",-,Condominium,1,99 yrs lease commencing from 1997,21,Rest of Central Region,01 to 05
SILVERSEA,"5,050,000","2,518.78","2,005",Aug-24,MARINE PARADE ROAD,Resale,Strata,234,"21,581",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,11 to 15
JADESCAPE,"1,350,000",645.84,"2,090",Aug-24,SHUNFU ROAD,Resale,Strata,60,"22,500",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,01 to 05
SKYSUITES@ANSON,"832,000",365.98,"2,273",Aug-24,ENGGOR STREET,Resale,Strata,34,"24,471",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,11 to 15
CUSCADEN RESERVE,"2,450,000",807.3,"3,035",Aug-24,CUSCADEN ROAD,Resale,Strata,75,"32,667",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,21 to 25
SIGNATURE AT LEWIS,"1,180,000",635.08,"1,858",Aug-24,LEWIS ROAD,Resale,Strata,59,"20,000",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
COMMONWEALTH TOWERS,"1,010,000",484.38,"2,085",Aug-24,COMMONWEALTH AVENUE,Resale,Strata,45,"22,444",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,36 to 40
PARC OLYMPIA,"1,580,000","1,323.97","1,193",Aug-24,FLORA DRIVE,Resale,Strata,123,"12,846",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
THE ROCHESTER RESIDENCES,"2,042,000","1,302.44","1,568",Aug-24,ROCHESTER DRIVE,Resale,Strata,121,"16,876",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,21 to 25
THE FORESTA @ MOUNT FABER,"870,000",430.56,"2,021",Aug-24,WISHART ROAD,Resale,Strata,40,"21,750",-,Condominium,1,Freehold,04,Rest of Central Region,01 to 05
THE GARDENS AT BISHAN,"2,085,000","1,227.1","1,699",Aug-24,SIN MING WALK,Resale,Strata,114,"18,289",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10
THE FORESTA @ MOUNT FABER,"1,420,000",861.12,"1,649",Aug-24,WISHART ROAD,Resale,Strata,80,"17,750",-,Condominium,1,Freehold,04,Rest of Central Region,01 to 05
THE WISTERIA,"700,000",441.32,"1,586",Aug-24,YISHUN RING ROAD,Resale,Strata,41,"17,073",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,06 to 10
BRADDELL VIEW,"1,883,888","1,700.71","1,108",Aug-24,BRADDELL HILL,Resale,Strata,158,"11,923",-,Apartment,1,103 yrs lease commencing from 1977,20,Rest of Central Region,06 to 10
CITY SQUARE RESIDENCES,"2,650,000","1,237.86","2,141",Aug-24,KITCHENER LINK,Resale,Strata,115,"23,043",-,Condominium,1,Freehold,08,Rest of Central Region,21 to 25
SKY HABITAT,"1,630,000",893.41,"1,824",Aug-24,BISHAN STREET 15,Resale,Strata,83,"19,639",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,16 to 20
BOATHOUSE RESIDENCES,"790,000",624.31,"1,265",Aug-24,UPPER SERANGOON VIEW,Resale,Strata,58,"13,621",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
HAZEL PARK CONDOMINIUM,"2,168,000","1,356.26","1,599",Aug-24,HAZEL PARK TERRACE,Resale,Strata,126,"17,206",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,01 to 05
OASIS GARDEN,"2,388,000","1,334.74","1,789",Aug-24,JALAN BUNGA RAMPAI,Resale,Strata,124,"19,258",-,Condominium,1,Freehold,19,Rest of Central Region,11 to 15
RIVERSAILS,"1,208,000",850.36,"1,421",Aug-24,UPPER SERANGOON CRESCENT,Resale,Strata,79,"15,291",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
RV POINT,"855,000",419.8,"2,037",Aug-24,RIVER VALLEY ROAD,Resale,Strata,39,"21,923",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
PARC OASIS,"1,600,000","1,227.1","1,304",Aug-24,JURONG EAST AVENUE 1,Resale,Strata,114,"14,035",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,16 to 20
THE GLADES,"820,000",473.62,"1,731",Aug-24,BEDOK RISE,Resale,Strata,44,"18,636",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
PARC BOTANNIA,"1,168,000",775.01,"1,507",Aug-24,FERNVALE STREET,Resale,Strata,72,"16,222",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,01 to 05
LEEDON RESIDENCE,"5,850,000","2,131.27","2,745",Aug-24,LEEDON HEIGHTS,Resale,Strata,198,"29,545",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
STIRLING RESIDENCES,"1,745,000",678.13,"2,573",Aug-24,STIRLING ROAD,Resale,Strata,63,"27,698",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
ST REGIS RESIDENCES SINGAPORE,"3,800,000","1,506.96","2,522",Aug-24,TANGLIN ROAD,Resale,Strata,140,"27,143",-,Apartment,1,999 yrs lease commencing from 1995,10,Core Central Region,01 to 05
TREASURE AT TAMPINES,"1,120,000",656.6,"1,706",Aug-24,TAMPINES LANE,Resale,Strata,61,"18,361",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
THE SUMMIT,"2,280,000","1,237.86","1,842",Aug-24,UPPER EAST COAST ROAD,Resale,Strata,115,"19,826",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
WATERFRONT ISLE,"2,205,000","1,291.68","1,707",Aug-24,BEDOK RESERVOIR ROAD,Resale,Strata,120,"18,375",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
THE MONTANA,"2,705,000","1,140.98","2,371",Aug-24,JALAN MUTIARA,Resale,Strata,106,"25,519",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
CUSCADEN RESERVE,"2,705,040",936.47,"2,889",Aug-24,CUSCADEN ROAD,Resale,Strata,87,"31,092",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,11 to 15
HILLVISTA,"1,978,686","1,184.04","1,671",Aug-24,ELIZABETH DRIVE,Resale,Strata,110,"17,988",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
ONE SHENTON,"1,200,000",613.55,"1,956",Aug-24,SHENTON WAY,Resale,Strata,57,"21,053",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,21 to 25
GEM RESIDENCES,"1,151,000",592.02,"1,944",Aug-24,LORONG 5 TOA PAYOH,Resale,Strata,55,"20,927",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,31 to 35
TANGLIN VIEW,"3,250,000","1,991.34","1,632",Aug-24,PRINCE CHARLES CRESCENT,Resale,Strata,185,"17,568",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,16 to 20
THE CLEMENT CANOPY,"1,350,000",710.42,"1,900",Aug-24,CLEMENTI AVENUE 1,Resale,Strata,66,"20,455",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,21 to 25
KOVAN MELODY,"2,068,000","1,227.1","1,685",Aug-24,KOVAN ROAD,Resale,Strata,114,"18,140",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,11 to 15
ST THOMAS SUITES,"4,350,000","1,819.12","2,391",Aug-24,ST. THOMAS WALK,Resale,Strata,169,"25,740",-,Condominium,1,Freehold,09,Core Central Region,26 to 30
FLAMINGO VALLEY,"2,700,000","2,292.73","1,178",Aug-24,SIGLAP ROAD,Resale,Strata,213,"12,676",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
MILLAGE,"710,000",419.8,"1,691",Aug-24,CHANGI ROAD,Resale,Strata,39,"18,205",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
76 SHENTON,"1,900,000",979.52,"1,940",Aug-24,SHENTON WAY,Resale,Strata,91,"20,879",-,Apartment,1,99 yrs lease commencing from 2007,02,Core Central Region,26 to 30
STRATUM,"1,120,000",775.01,"1,445",Aug-24,ELIAS ROAD,Resale,Strata,72,"15,556",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
LE HILL CONDOMINIUM,"1,740,000","1,323.97","1,314",Aug-24,PASIR PANJANG HILL,Resale,Strata,123,"14,146",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
SIMSVILLE,"1,750,000","1,248.62","1,402",Aug-24,GEYLANG EAST AVENUE 2,Resale,Strata,116,"15,086",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,06 to 10
PRIME RESIDENCE,"750,000",527.44,"1,422",Aug-24,LORONG 22 GEYLANG,Resale,Strata,49,"15,306",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
KINGSFORD WATERBAY,"1,600,000","1,108.69","1,443",Aug-24,UPPER SERANGOON VIEW,Resale,Strata,103,"15,534",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
THE SUITES AT CENTRAL,"3,300,000","1,377.79","2,395",Aug-24,DEVONSHIRE ROAD,Resale,Strata,128,"25,781",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
CENTRAL GROVE,"1,468,880","1,022.58","1,436",Aug-24,GEYLANG EAST AVENUE 1,Resale,Strata,95,"15,462",-,Condominium,1,99 yrs lease commencing from 1997,14,Rest of Central Region,01 to 05
INTERNATIONAL PLAZA,"1,326,000","1,033.34","1,283",Aug-24,ANSON ROAD,Resale,Strata,96,"13,813",-,Apartment,1,99 yrs lease commencing from 1970,02,Core Central Region,36 to 40
HILLSTA,"960,000",753.48,"1,274",Aug-24,PHOENIX ROAD,Resale,Strata,70,"13,714",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,06 to 10
THE TRILINQ,"915,000",538.2,"1,700",Aug-24,JALAN LEMPENG,Resale,Strata,50,"18,300",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,11 to 15
BOATHOUSE RESIDENCES,"1,570,000","1,119.46","1,402",Aug-24,UPPER SERANGOON VIEW,Resale,Strata,104,"15,096",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"1,205,000",678.13,"1,777",Aug-24,TAMPINES LANE,Resale,Strata,63,"19,127",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
BAYSHORE PARK,"1,110,000",936.47,"1,185",Aug-24,BAYSHORE ROAD,Resale,Strata,87,"12,759",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,01 to 05
RIVERBANK @ FERNVALE,"1,026,000",753.48,"1,362",Aug-24,FERNVALE CLOSE,Resale,Strata,70,"14,657",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,01 to 05
D'NEST,"1,670,000","1,130.22","1,478",Aug-24,PASIR RIS GROVE,Resale,Strata,105,"15,905",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
COCO PALMS,"790,000",462.85,"1,707",Aug-24,PASIR RIS GROVE,Resale,Strata,43,"18,372",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
SELETAR PARK RESIDENCE,"1,200,000",871.88,"1,376",Aug-24,SELETAR ROAD,Resale,Strata,81,"14,815",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
SOPHIA HILLS,"1,420,000",667.37,"2,128",Aug-24,MOUNT SOPHIA,Resale,Strata,62,"22,903",-,Condominium,1,99 yrs lease commencing from 2013,09,Core Central Region,01 to 05
HERITAGE VIEW,"1,910,000","1,194.8","1,599",Aug-24,DOVER RISE,Resale,Strata,111,"17,207",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,01 to 05
NEWTON 18,"2,089,000",925.7,"2,257",Aug-24,NEWTON ROAD,Resale,Strata,86,"24,291",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
SANCTUARY GREEN,"1,960,000","1,237.86","1,583",Aug-24,TANJONG RHU ROAD,Resale,Strata,115,"17,043",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,06 to 10
HALLMARK RESIDENCES,"3,368,000","1,485.43","2,267",Aug-24,EWE BOON ROAD,Resale,Strata,138,"24,406",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE BAYSHORE,"1,310,000",979.52,"1,337",Aug-24,BAYSHORE ROAD,Resale,Strata,91,"14,396",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,16 to 20
THE ESTA,"3,060,000","1,345.5","2,274",Aug-24,AMBER GARDENS,Resale,Strata,125,"24,480",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
MI CASA,"1,330,000","1,119.46","1,188",Aug-24,CHOA CHU KANG AVENUE 3,Resale,Strata,104,"12,788",-,Condominium,1,99 yrs lease commencing from 2008,23,Outside Central Region,11 to 15
CASSIA EDGE,"1,000,000",710.42,"1,408",Aug-24,GUILLEMARD ROAD,Resale,Strata,66,"15,152",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE SEA VIEW,"1,390,000",559.73,"2,483",Aug-24,AMBER ROAD,Resale,Strata,52,"26,731",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
REGENT GROVE,"1,180,000","1,173.28","1,006",Aug-24,CHOA CHU KANG NORTH 7,Resale,Strata,109,"10,826",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,11 to 15
UNITED MANSION,"2,068,000","1,356.26","1,525",Aug-24,EAST COAST ROAD,Resale,Strata,126,"16,413",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
NEWTON SUITES,"1,750,000",796.54,"2,197",Aug-24,NEWTON ROAD,Resale,Strata,74,"23,649",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
MANDARIN GARDENS,"2,430,000","2,023.63","1,201",Aug-24,SIGLAP ROAD,Resale,Strata,188,"12,926",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,01 to 05
THE PARC CONDOMINIUM,"2,308,000","1,216.33","1,898",Aug-24,WEST COAST WALK,Resale,Strata,113,"20,425",-,Condominium,1,Freehold,05,Outside Central Region,11 to 15
PARC BOTANNIA,"1,130,000",667.37,"1,693",Aug-24,FERNVALE STREET,Resale,Strata,62,"18,226",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
THE ALPS RESIDENCES,"710,000",441.32,"1,609",Aug-24,TAMPINES STREET 86,Resale,Strata,41,"17,317",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,06 to 10
THE PALETTE,"1,580,000","1,054.87","1,498",Aug-24,PASIR RIS GROVE,Resale,Strata,98,"16,122",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
MARINA BAY RESIDENCES,"1,500,000",721.19,"2,080",Aug-24,MARINA BOULEVARD,Resale,Strata,67,"22,388",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,11 to 15
THE HILLFORD,"615,000",398.27,"1,544",Aug-24,JALAN JURONG KECHIL,Resale,Strata,37,"16,622",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,01 to 05
HIGH PARK RESIDENCES,"1,873,888","1,151.75","1,627",Aug-24,FERNVALE ROAD,Resale,Strata,107,"17,513",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
VILLA MARINA,"2,450,000","2,012.87","1,217",Aug-24,JALAN SEMPADAN,Resale,Strata,187,"13,102",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,175,000",678.13,"1,733",Aug-24,TAMPINES LANE,Resale,Strata,63,"18,651",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
VALLEY PARK,"1,630,000",775.01,"2,103",Aug-24,RIVER VALLEY ROAD,Resale,Strata,72,"22,639",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,06 to 10
ST PATRICK'S RESIDENCES,"3,668,000","2,561.83","1,432",Aug-24,ST. PATRICK'S ROAD,Resale,Strata,238,"15,412",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE HILLIER,"981,000",624.31,"1,571",Aug-24,HILLVIEW RISE,Resale,Strata,58,"16,914",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,06 to 10
WATERTOWN,"1,288,000",807.3,"1,595",Aug-24,PUNGGOL CENTRAL,Resale,Strata,75,"17,173",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
PARK COLONIAL,"985,000",462.85,"2,128",Aug-24,WOODLEIGH LANE,Resale,Strata,43,"22,907",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE GARDEN RESIDENCES,"1,430,000",796.54,"1,795",Aug-24,SERANGOON NORTH VIEW,Resale,Strata,74,"19,324",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,06 to 10
PALM GARDENS,"1,251,888","1,205.57","1,038",Aug-24,HONG SAN WALK,Resale,Strata,112,"11,178",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,16 to 20
CITY GATE,"1,450,000",678.13,"2,138",Aug-24,BEACH ROAD,Resale,Strata,63,"23,016",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,06 to 10
VACANZA @ EAST,"1,178,000",807.3,"1,459",Aug-24,LENGKONG TUJOH,Resale,Strata,75,"15,707",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
THE METROPOLITAN CONDOMINIUM,"2,680,000","1,420.85","1,886",Aug-24,ALEXANDRA VIEW,Resale,Strata,132,"20,303",-,Condominium,1,99 yrs lease commencing from 2006,03,Rest of Central Region,21 to 25
PARK PLACE RESIDENCES AT PLQ,"1,075,000",484.38,"2,219",Aug-24,PAYA LEBAR ROAD,Resale,Strata,45,"23,889",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,06 to 10
YISHUN EMERALD,"1,500,000","1,377.79","1,089",Aug-24,CANBERRA DRIVE,Resale,Strata,128,"11,719",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,11 to 15
THE GARDEN RESIDENCES,"1,450,000",807.3,"1,796",Aug-24,SERANGOON NORTH VIEW,Resale,Strata,75,"19,333",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15
PARC VISTA,"2,000,000","1,625.36","1,230",Aug-24,CORPORATION ROAD,Resale,Strata,151,"13,245",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,06 to 10
MAYFAIR GARDENS,"2,320,000","1,011.82","2,293",Aug-24,RIFLE RANGE ROAD,Resale,Strata,94,"24,681",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
RIVER PLACE,"1,450,000",785.77,"1,845",Aug-24,HAVELOCK ROAD,Resale,Strata,73,"19,863",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,06 to 10
PARC ESTA,"1,918,888",839.59,"2,286",Aug-24,SIMS AVENUE,Resale,Strata,78,"24,601",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
THE GLADES,"2,270,000","1,280.92","1,772",Aug-24,BEDOK RISE,Resale,Strata,119,"19,076",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
THE M,"1,300,000",527.44,"2,465",Aug-24,MIDDLE ROAD,Resale,Strata,49,"26,531",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
SIMS URBAN OASIS,"2,000,000","1,033.34","1,935",Aug-24,SIMS DRIVE,Resale,Strata,96,"20,833",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,16 to 20
THE SEAWIND,"1,150,000",678.13,"1,696",Aug-24,LORONG M TELOK KURAU,Resale,Strata,63,"18,254",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
NAUNG RESIDENCE,"950,000",592.02,"1,605",Aug-24,JALAN NAUNG,Resale,Strata,55,"17,273",-,Apartment,1,999 yrs lease commencing from 1883,19,Outside Central Region,01 to 05
WING FONG MANSIONS,"1,120,000","1,130.22",991,Aug-24,LORONG 14 GEYLANG,Resale,Strata,105,"10,667",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE JOVELL,"720,000",452.09,"1,593",Aug-24,FLORA DRIVE,Resale,Strata,42,"17,143",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05
BEDOK RESIDENCES,"2,000,000","1,237.86","1,616",Aug-24,BEDOK NORTH DRIVE,Resale,Strata,115,"17,391",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,06 to 10
