Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
PARC CENTROS,"975,000",764.24,"1,276",May-22,PUNGGOL CENTRAL,Resale,Strata,71,"13,732",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
RANGOON 88,"760,000",592.02,"1,284",May-22,RANGOON ROAD,Resale,Strata,55,"13,818",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
THE ABERDEEN,"1,850,000","1,388.56","1,332",May-22,JALAN TAMAN,Resale,Strata,129,"14,341",-,Condominium,1,Freehold,12,Rest of Central Region,11 to 15
BLEU @ EAST COAST,"2,650,000","2,551.07","1,039",May-22,UPPER EAST COAST ROAD,Resale,Strata,237,"11,181",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
RESIDENCES 88,"733,800",505.91,"1,450",May-22,LORONG MARICAN,Resale,Strata,47,"15,613",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
THE GARDENS AT BISHAN,"1,800,000","1,227.1","1,467",May-22,SIN MING WALK,Resale,Strata,114,"15,789",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10
HILLION RESIDENCES,"745,000",473.62,"1,573",May-22,JELEBU ROAD,Resale,Strata,44,"16,932",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,16 to 20
LA FIESTA,"1,400,000","1,130.22","1,239",May-22,SENGKANG SQUARE,Resale,Strata,105,"13,333",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
THE POIZ RESIDENCES,"780,000",441.32,"1,767",May-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,41,"19,024",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
STURDEE RESIDENCES,"1,230,000",656.6,"1,873",May-22,BEATTY ROAD,Resale,Strata,61,"20,164",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,11 to 15
CLIVEDEN AT GRANGE,"7,600,000","2,841.7","2,674",May-22,GRANGE ROAD,Resale,Strata,264,"28,788",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
KINGSFORD . HILLVIEW PEAK,"1,040,000",775.01,"1,342",May-22,HILLVIEW RISE,Resale,Strata,72,"14,444",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10
REGENT RESIDENCES,"685,000",409.03,"1,675",May-22,SERANGOON ROAD,Resale,Strata,38,"18,026",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
D'LEEDON,"1,490,000",785.77,"1,896",May-22,LEEDON HEIGHTS,Resale,Strata,73,"20,411",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,31 to 35
SEAHILL,"720,000",495.14,"1,454",May-22,WEST COAST CRESCENT,Resale,Strata,46,"15,652",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,01 to 05
WATER PLACE,"1,910,000","1,227.1","1,557",May-22,TANJONG RHU ROAD,Resale,Strata,114,"16,754",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,11 to 15
SANCTUARY GREEN,"1,630,000","1,119.46","1,456",May-22,TANJONG RHU ROAD,Resale,Strata,104,"15,673",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,11 to 15
NATURALIS,"860,000",613.55,"1,402",May-22,LORONG M TELOK KURAU,Resale,Strata,57,"15,088",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
BEDOK RESIDENCES,"1,323,000",828.83,"1,596",May-22,BEDOK NORTH DRIVE,Resale,Strata,77,"17,182",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
EVERGREEN PARK,"920,000","1,022.58",900,May-22,HOUGANG AVENUE 7,Resale,Strata,95,"9,684",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,01 to 05
THE CHUAN,"1,585,000",936.47,"1,693",May-22,LORONG CHUAN,Resale,Strata,87,"18,218",-,Condominium,1,999 yrs lease commencing from 1877,19,Outside Central Region,01 to 05
EVERGREEN PARK,"1,050,000","1,173.28",895,May-22,HOUGANG AVENUE 7,Resale,Strata,109,"9,633",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,11 to 15
LAGUNA 88,"1,328,000","1,259.39","1,054",May-22,EASTWOOD ROAD,Resale,Strata,117,"11,350",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
THE AMARELLE,"848,000",570.49,"1,486",May-22,LIM AH WOO ROAD,Resale,Strata,53,"16,000",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SPRING GROVE,"2,890,000","1,668.42","1,732",May-22,GRANGE ROAD,Resale,Strata,155,"18,645",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,11 to 15
THE TROPICA,"880,000",990.29,889,May-22,TAMPINES AVENUE 1,Resale,Strata,92,"9,565",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
NEWTON SUITES,"1,725,000",796.54,"2,166",May-22,NEWTON ROAD,Resale,Strata,74,"23,311",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
SEASONS VIEW,"2,700,000","2,744.82",984,May-22,PEMIMPIN DRIVE,Resale,Strata,255,"10,588",-,Condominium,1,99 yrs lease commencing from 1996,20,Rest of Central Region,16 to 20
WATERFRONT ISLE,"1,380,000","1,044.11","1,322",May-22,BEDOK RESERVOIR ROAD,Resale,Strata,97,"14,227",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
WATERFRONT KEY,"1,080,000",839.59,"1,286",May-22,BEDOK RESERVOIR ROAD,Resale,Strata,78,"13,846",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,01 to 05
8@WOODLEIGH,"1,788,888","1,151.75","1,553",May-22,WOODLEIGH CLOSE,Resale,Strata,107,"16,719",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,06 to 10
MIRAGE TOWER,"1,260,000",570.49,"2,209",May-22,KIM SENG ROAD,Resale,Strata,53,"23,774",-,Condominium,1,Freehold,09,Core Central Region,26 to 30
MERALODGE,"1,285,000","1,087.16","1,182",May-22,HILLVIEW AVENUE,Resale,Strata,101,"12,723",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
GRANGE RESIDENCES,"7,220,000","2,583.36","2,795",May-22,GRANGE ROAD,Resale,Strata,240,"30,083",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
TWIN VEW,"2,100,000","1,184.04","1,774",May-22,WEST COAST VALE,Resale,Strata,110,"19,091",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,31 to 35
VUE 8 RESIDENCE,"905,000",796.54,"1,136",May-22,PASIR RIS HEIGHTS,Resale,Strata,74,"12,230",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
TIARA,"3,300,000","1,506.96","2,190",May-22,KIM SENG WALK,Resale,Strata,140,"23,571",-,Condominium,1,Freehold,09,Core Central Region,31 to 35
AQUARIUS BY THE PARK,"1,288,000","1,205.57","1,068",May-22,BEDOK RESERVOIR VIEW,Resale,Strata,112,"11,500",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,11 to 15
NOUVEL 18,"4,645,280","1,539.25","3,018",May-22,ANDERSON ROAD,Resale,Strata,143,"32,484",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE HILLFORD,"530,000",398.27,"1,331",May-22,JALAN JURONG KECHIL,Resale,Strata,37,"14,324",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,06 to 10
PARVIS,"3,820,000","1,700.71","2,246",May-22,HOLLAND HILL,Resale,Strata,158,"24,177",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
PALM ISLES,"1,020,000",990.29,"1,030",May-22,FLORA DRIVE,Resale,Strata,92,"11,087",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,06 to 10
THE GLYNDEBOURNE,"4,600,000","1,991.34","2,310",May-22,TREVOSE CRESCENT,Resale,Strata,185,"24,865",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
PANDAN VALLEY,"2,075,000","1,334.74","1,555",May-22,PANDAN VALLEY,Resale,Strata,124,"16,734",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
V ON SHENTON,"2,368,000","1,216.33","1,947",May-22,SHENTON WAY,Resale,Strata,113,"20,956",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,36 to 40
KOVAN MELODY,"1,508,000","1,227.1","1,229",May-22,KOVAN ROAD,Resale,Strata,114,"13,228",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,01 to 05
LAGUNA 88,"1,988,000","2,023.63",982,May-22,EASTWOOD ROAD,Resale,Strata,188,"10,574",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
THE TRILINQ,"840,000",538.2,"1,561",May-22,JALAN LEMPENG,Resale,Strata,50,"16,800",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,16 to 20
KERRISDALE,"1,750,000","1,259.39","1,390",May-22,STURDEE ROAD,Resale,Strata,117,"14,957",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,16 to 20
THE LAKESHORE,"1,390,000","1,184.04","1,174",May-22,JURONG WEST STREET 41,Resale,Strata,110,"12,636",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,06 to 10
SKY HABITAT,"1,560,000","1,022.58","1,526",May-22,BISHAN STREET 15,Resale,Strata,95,"16,421",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,01 to 05
TYRWHITT 139,"829,998",538.2,"1,542",May-22,TYRWHITT ROAD,Resale,Strata,50,"16,600",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
THE GARDENS AT BISHAN,"2,315,000","1,571.54","1,473",May-22,SIN MING WALK,Resale,Strata,146,"15,856",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,16 to 20
TANGLIN RESIDENCES,"8,800,000","4,929.91","1,785",May-22,ST. MARTIN'S DRIVE,Resale,Strata,458,"19,214",-,Condominium,1,Freehold,10,Core Central Region,-
PRIMO RESIDENCES,"690,000",538.2,"1,282",May-22,JALAN PELIKAT,Resale,Strata,50,"13,800",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
PARC VISTA,"1,500,000","2,034.4",737,May-22,CORPORATION ROAD,Resale,Strata,189,"7,937",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,11 to 15
COTE D'AZUR,"2,400,000","1,539.25","1,559",May-22,MARINE PARADE ROAD,Resale,Strata,143,"16,783",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,01 to 05
VACANZA @ EAST,"1,340,000","1,033.34","1,297",May-22,LENGKONG TUJOH,Resale,Strata,96,"13,958",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
CARDIFF RESIDENCE,"620,000",430.56,"1,440",May-22,CARDIFF GROVE,Resale,Strata,40,"15,500",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
NOVENA LODGE,"1,728,000",947.23,"1,824",May-22,JALAN MERLIMAU,Resale,Strata,88,"19,636",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
SIMS URBAN OASIS,"1,047,000",667.37,"1,569",May-22,SIMS DRIVE,Resale,Strata,62,"16,887",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
THE MINTON,"1,353,000","1,108.69","1,220",May-22,HOUGANG STREET 11,Resale,Strata,103,"13,136",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
THOMSON GRAND,"2,628,000","1,689.95","1,555",May-22,SIN MING WALK,Resale,Strata,157,"16,739",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,06 to 10
CHELSEA LODGE,"1,750,000","1,194.8","1,465",May-22,TANJONG KATONG ROAD,Resale,Strata,111,"15,766",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE CASCADIA,"1,680,000",882.65,"1,903",May-22,BUKIT TIMAH ROAD,Resale,Strata,82,"20,488",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
HILLVIEW REGENCY,"900,000",904.18,995,May-22,BUKIT BATOK EAST AVENUE 2,Resale,Strata,84,"10,714",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,06 to 10
THE TREVOSE,"2,620,000","1,733","1,512",May-22,TREVOSE CRESCENT,Resale,Strata,161,"16,273",-,Condominium,1,99 yrs lease commencing from 1996,11,Core Central Region,01 to 05
PARC CENTROS,"695,000",473.62,"1,467",May-22,PUNGGOL CENTRAL,Resale,Strata,44,"15,795",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
MERA SPRINGS,"2,070,000","1,227.1","1,687",May-22,CARLISLE ROAD,Resale,Strata,114,"18,158",-,Condominium,1,Freehold,08,Rest of Central Region,11 to 15
THE GLADES,"2,200,000","1,506.96","1,460",May-22,BEDOK RISE,Resale,Strata,140,"15,714",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
THE TEMBUSU,"2,200,000","1,216.33","1,809",May-22,TAMPINES ROAD,Resale,Strata,113,"19,469",-,Condominium,1,Freehold,19,Outside Central Region,06 to 10
FORESQUE RESIDENCES,"985,000",731.95,"1,346",May-22,PETIR ROAD,Resale,Strata,68,"14,485",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,21 to 25
MIDTOWN RESIDENCES,"680,000",452.09,"1,504",May-22,UPPER SERANGOON ROAD,Resale,Strata,42,"16,190",-,Apartment,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
TANJONG RIA CONDOMINIUM,"1,810,000","1,377.79","1,314",May-22,TANJONG RHU ROAD,Resale,Strata,128,"14,141",-,Condominium,1,99 yrs lease commencing from 1993,15,Rest of Central Region,11 to 15
THE CREEK @ BUKIT,"1,670,000",925.7,"1,804",May-22,TOH TUCK ROAD,Resale,Strata,86,"19,419",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
COMMONWEALTH TOWERS,"1,420,000",699.66,"2,030",May-22,COMMONWEALTH AVENUE,Resale,Strata,65,"21,846",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,41 to 45
PARC IMPERIAL,"750,000",409.03,"1,834",May-22,PASIR PANJANG ROAD,Resale,Strata,38,"19,737",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
ECO,"820,000",613.55,"1,336",May-22,BEDOK SOUTH AVENUE 3,Resale,Strata,57,"14,386",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
SINGA HILLS,"705,000",462.85,"1,523",May-22,JALAN SINGA,Resale,Strata,43,"16,395",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
RITZ MANSIONS,"1,670,000","1,302.44","1,282",May-22,BALESTIER ROAD,Resale,Strata,121,"13,802",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
WORTHINGTON,"1,268,000",893.41,"1,419",May-22,BUTTERWORTH LANE,Resale,Strata,83,"15,277",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
CITY LOFT,"600,000",365.98,"1,639",May-22,RACE COURSE ROAD,Resale,Strata,34,"17,647",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
THE SERENADE @ HOLLAND,"2,810,000","1,905.23","1,475",May-22,HOLLAND ROAD,Resale,Strata,177,"15,876",-,Condominium,1,99 yrs lease commencing from 2001,10,Core Central Region,11 to 15
KOVAN REGENCY,"1,590,000",979.52,"1,623",May-22,KOVAN RISE,Resale,Strata,91,"17,473",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
THE LAKEFRONT RESIDENCES,"1,240,000","1,119.46","1,108",May-22,LAKESIDE DRIVE,Resale,Strata,104,"11,923",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,01 to 05
EASTPOINT GREEN,"915,000",958,955,May-22,SIMEI STREET 3,Resale,Strata,89,"10,281",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
SOPHIA HILLS,"2,078,000","1,011.82","2,054",May-22,MOUNT SOPHIA,Resale,Strata,94,"22,106",-,Condominium,1,99 yrs lease commencing from 2013,09,Core Central Region,01 to 05
THE TANAMERA,"1,380,000","1,323.97","1,042",May-22,TANAH MERAH KECHIL ROAD,Resale,Strata,123,"11,220",-,Condominium,1,99 yrs lease commencing from 1990,16,Outside Central Region,06 to 10
SIGNATURE PARK,"2,240,000","1,420.85","1,577",May-22,TOH TUCK ROAD,Resale,Strata,132,"16,970",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
SPRING GROVE,"1,750,000","1,011.82","1,730",May-22,GRANGE ROAD,Resale,Strata,94,"18,617",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,16 to 20
DRAYCOTT EIGHT,"2,890,000","1,646.89","1,755",May-22,DRAYCOTT PARK,Resale,Strata,153,"18,889",-,Condominium,1,99 yrs lease commencing from 1997,10,Core Central Region,11 to 15
SPANISH VILLAGE,"1,550,000",775.01,"2,000",May-22,FARRER ROAD,Resale,Strata,72,"21,528",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
TRIBECA,"3,900,000","1,905.23","2,047",May-22,KIM SENG ROAD,Resale,Strata,177,"22,034",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
THE QUARTZ,"1,380,000","1,162.51","1,187",May-22,COMPASSVALE BOW,Resale,Strata,108,"12,778",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,06 to 10
LIVIA,"1,720,000","1,539.25","1,117",May-22,PASIR RIS GROVE,Resale,Strata,143,"12,028",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
WATERFRONT ISLE,"1,095,000",904.18,"1,211",May-22,BEDOK RESERVOIR ROAD,Resale,Strata,84,"13,036",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
BEACON HEIGHTS,"1,580,000","1,108.69","1,425",May-22,MAR THOMA ROAD,Resale,Strata,103,"15,340",-,Condominium,1,999 yrs lease commencing from 1882,12,Rest of Central Region,16 to 20
PARC ROSEWOOD,"1,070,000","1,270.15",842,May-22,ROSEWOOD DRIVE,Resale,Strata,118,"9,068",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
THE LUMOS,"12,500,000","5,930.96","2,108",May-22,LEONIE HILL,Resale,Strata,551,"22,686",-,Apartment,1,Freehold,09,Core Central Region,31 to 35
EDELWEISS PARK CONDOMINIUM,"1,919,000","1,808.35","1,061",May-22,FLORA ROAD,Resale,Strata,168,"11,423",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
MARINA BAY RESIDENCES,"9,400,000","4,434.77","2,120",May-22,MARINA BOULEVARD,Resale,Strata,412,"22,816",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,51 to 55
SUNVILLE,"1,760,619","1,668.42","1,055",May-22,ST. MICHAEL'S ROAD,Resale,Strata,155,"11,359",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
Q BAY RESIDENCES,"690,000",527.44,"1,308",May-22,TAMPINES STREET 86,Resale,Strata,49,"14,082",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
CARIBBEAN AT KEPPEL BAY,"1,560,000",893.41,"1,746",May-22,KEPPEL BAY DRIVE,Resale,Strata,83,"18,795",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
COTE D'AZUR,"2,385,000","1,280.92","1,862",May-22,MARINE PARADE ROAD,Resale,Strata,119,"20,042",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,06 to 10
SPAZIO @ KOVAN,"705,000",495.14,"1,424",May-22,UPPER SERANGOON ROAD,Resale,Strata,46,"15,326",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,000,000","1,302.44","1,536",May-22,KEPPEL BAY VIEW,Resale,Strata,121,"16,529",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
THE GLADES,"715,000",473.62,"1,510",May-22,BEDOK RISE,Resale,Strata,44,"16,250",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
PARC IMPERIAL,"715,000",419.8,"1,703",May-22,PASIR PANJANG ROAD,Resale,Strata,39,"18,333",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
NOTTINGHILL SUITES,"820,000",559.73,"1,465",May-22,TOH TUCK ROAD,Resale,Strata,52,"15,769",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
ASTON MANSIONS,"1,307,000","1,302.44","1,003",May-22,LORONG 42 GEYLANG,Resale,Strata,121,"10,802",-,Apartment,1,99 yrs lease commencing from 1995,14,Rest of Central Region,06 to 10
URBAN RESORT CONDOMINIUM,"5,400,000","2,120.51","2,547",May-22,CAIRNHILL ROAD,Resale,Strata,197,"27,411",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
SIMSVILLE,"1,475,000","1,248.62","1,181",May-22,GEYLANG EAST AVENUE 2,Resale,Strata,116,"12,716",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,01 to 05
PARC CENTROS,"678,000",473.62,"1,432",May-22,PUNGGOL CENTRAL,Resale,Strata,44,"15,409",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
RIO VISTA,"1,258,800","1,248.62","1,008",May-22,UPPER SERANGOON VIEW,Resale,Strata,116,"10,852",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,11 to 15
THOMSON THREE,"2,020,000","1,140.98","1,770",May-22,BRIGHT HILL DRIVE,Resale,Strata,106,"19,057",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,11 to 15
ONE AMBER,"1,230,000",570.49,"2,156",May-22,AMBER GARDENS,Resale,Strata,53,"23,208",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
EUPHONY GARDENS,"980,000","1,184.04",828,May-22,JALAN MATA AYER,Resale,Strata,110,"8,909",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
WATERBANK AT DAKOTA,"2,280,000","1,280.92","1,780",May-22,DAKOTA CRESCENT,Resale,Strata,119,"19,160",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,06 to 10
FORESQUE RESIDENCES,"978,000",742.72,"1,317",May-22,PETIR ROAD,Resale,Strata,69,"14,174",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,21 to 25
THE BOUTIQ,"3,100,000","2,292.73","1,352",May-22,KILLINEY ROAD,Resale,Strata,213,"14,554",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
STURDEE RESIDENCES,"815,000",419.8,"1,941",May-22,BEATTY ROAD,Resale,Strata,39,"20,897",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,06 to 10
